X,Y,numReview,avgReview,index,title,date,url,genUnknown,genAction,genAdventure,genAnimation,genChildren,genComedy,genCrime,genDocu,genDrama,genFantasy,genNoir,genHorror,genMusical,genMystery,genRomance,genSciFi,genThriller,genWar,genWestern
0.29598,0.61965,19,3.0526,1264,Star Maps (1997),1-Jan-97,http://us.imdb.com/M/title-exact?Star+Maps+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.85378,0.52216,12,3.1667,1265,Bread and Chocolate (Pane e cioccolata) (1973),1-Jan-73,http://us.imdb.com/M/title-exact?Pane%20e%20Cioccolata%20(1973),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.60872,0.37558,33,3,1266,Clockers (1995),1-Jan-95,http://us.imdb.com/M/title-exact?Clockers%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.48869,0.40712,10,3.3,1267,Bitter Moon (1992),1-Jan-92,http://us.imdb.com/M/title-exact?Lunes%20de%20fiel%20(1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.47221,0.59585,10,3.9,1268,Love in the Afternoon (1957),1-Jan-57,http://us.imdb.com/M/title-exact?Love%20in%20the%20Afternoon%20(1957),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3763,0.33479,7,2.2857,1269,Life with Mikey (1993),1-Jan-93,http://us.imdb.com/M/title-exact?Life%20with%20Mikey%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1709,0.61194,7,2.7143,1270,North (1994),1-Jan-94,http://us.imdb.com/M/title-exact?North%20(1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.22044,0.52818,5,1.8,1271,Talking About Sex (1994),1-Jan-94,http://us.imdb.com/M/title-exact?Talking%20About%20Sex%20(1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.37774,0.64979,15,2.7333,1272,Color of Night (1994),1-Jan-94,http://us.imdb.com/M/title-exact?Color%20of%20Night%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.15391,0.45263,11,1.7273,1273,Robocop 3 (1993),1-Jan-93,http://us.imdb.com/M/title-exact?Robocop%203%20(1993),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0.31051,0.26485,4,2.5,1274,Killer (Bulletproof Heart) (1994),1-Jan-94,http://us.imdb.com/M/title-exact?Killer%20(1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.214,0.56431,8,2.5,1275,Sunset Park (1996),26-Apr-96,http://us.imdb.com/M/title-exact?Sunset%20Park%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.55572,0.49292,19,3.4211,1276,Set It Off (1996),25-Sep-96,http://us.imdb.com/M/title-exact?Set%20It%20Off%20(1996),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.71403,0.58674,16,3.625,1277,Selena (1997),21-Mar-97,http://us.imdb.com/M/title-exact?Selena%20(1997),0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.67255,0.52737,9,2.8889,1278,Wild America (1997),4-Jul-97,http://us.imdb.com/M/title-exact?Wild+America+(1997),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.66974,0.40681,16,2.6875,1279,Gang Related (1997),1-Jan-97,http://us.imdb.com/M/title-exact?Gang+Related+(1997),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.68229,0.43933,13,3.1538,1280,Manny & Lo (1996),26-Jul-96,http://us.imdb.com/M/title-exact?Manny%20&%20Lo%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.49517,0.36977,9,3.2222,1281,"Grass Harp, The (1995)",11-Oct-96,"http://us.imdb.com/M/title-exact?Grass%20Harp,%20The%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.36123,0.49143,19,2.6842,1282,Out to Sea (1997),4-Jul-97,http://us.imdb.com/M/title-exact?Out+to+Sea+(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.57485,0.48853,26,2.8462,1283,Before and After (1996),23-Feb-96,http://us.imdb.com/M/title-exact?Before%20and%20After%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.50927,0.51922,15,3.1333,1284,Princess Caraboo (1994),1-Jan-94,http://us.imdb.com/M/title-exact?Princess%20Caraboo%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.43625,0.4479,17,3.7059,1285,Shall We Dance? (1937),1-Jan-37,http://us.imdb.com/M/title-exact?Shall%20We%20Dance?%20(1937),0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0.26128,0.59963,6,1.3333,1286,Ed (1996),8-Mar-96,http://us.imdb.com/M/title-exact?Ed%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.21479,0.41553,7,3,1287,Denise Calls Up (1995),29-Mar-96,http://us.imdb.com/M/title-exact?Denise%20Calls%20Up%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.35598,0.50282,7,2.1429,1288,Jack and Sarah (1995),22-Mar-96,http://us.imdb.com/M/title-exact?Jack%20and%20Sarah%20(1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.19548,0.74099,2,1.5,1289,Country Life (1994),1-Jan-94,http://us.imdb.com/M/title-exact?Country%20Life%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.3496,0.66485,15,2.2,1290,Celtic Pride (1996),19-Apr-96,http://us.imdb.com/M/title-exact?Celtic%20Pride%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17478,0.55961,3,1.6667,1291,"Simple Wish, A (1997)",11-Jul-97,http://us.imdb.com/M/title-exact?Simple+Wish%2C+A+(1997),0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.59522,0.54327,3,5,1292,Star Kid (1997),16-Jan-98,http://us.imdb.com/M/title-exact?imdb-title-120478,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.30659,0.58492,7,3.1429,1293,Ayn Rand: A Sense of Life (1997),13-Feb-98,http://us.imdb.com/Title?Ayn+Rand%3A+A+Sense+of+Life+(1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.23726,0.67031,7,2.5714,1294,Kicked in the Head (1997),1-Jan-97,http://us.imdb.com/M/title-exact?Kicked+in+the+Head+(1997),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.6135,0.55824,20,3.25,1295,Indian Summer (1996),1-Jan-96,http://us.imdb.com/M/title-exact?Indian+Summer+(1996),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.54363,0.58028,12,2.8333,1296,Love Affair (1994),1-Jan-94,http://us.imdb.com/M/title-exact?Love%20Affair%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.62769,0.42648,9,3.6667,1297,"Band Wagon, The (1953)",1-Jan-53,"http://us.imdb.com/M/title-exact?Band%20Wagon,%20The%20(1953)",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0.47195,0.37117,8,3,1298,Penny Serenade (1941),1-Jan-41,http://us.imdb.com/M/title-exact?Penny%20Serenade%20(1941),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.42863,0.61939,9,2.3333,1299,'Til There Was You (1997),30-May-97,http://us.imdb.com/Title?%27Til+There+Was+You+(1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.43394,0.45265,5,3.8,1300,Stripes (1981),1-Jan-81,http://us.imdb.com/M/title-exact?Stripes+(1981),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.66082,0.48658,5,3.4,1301,Late Bloomers (1996),6-Jun-97,http://us.imdb.com/M/title-exact?Late%20Bloomers%20%281996%29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.70105,0.62316,18,2.3333,1302,"Getaway, The (1994)",1-Jan-94,"http://us.imdb.com/M/title-exact?Getaway,%20The%20(1994)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.52866,0.5686,2,2.5,1303,New York Cop (1996),1-Jan-96,http://us.imdb.com/Title?New+York+Cop+(1996),0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.074078,0.52419,7,2.4286,1304,National Lampoon's Senior Trip (1995),1-Jan-95,http://us.imdb.com/M/title-exact?National%20Lampoon's%20Senior%20Trip%20(1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.46936,0.32739,2,3,1305,Delta of Venus (1994),1-Jan-94,http://us.imdb.com/M/title-exact?Delta%20of%20Venus%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.1962,0.5892,2,1.5,1306,Carmen Miranda: Bananas Is My Business (1994),1-Jan-94,http://us.imdb.com/M/title-exact?Carmen%20Miranda:%20Bananas%20Is%20My%20Business%20(1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.20094,0.79758,2,1,1307,Babyfever (1994),1-Jan-94,http://us.imdb.com/M/title-exact?Babyfever%20(1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.45157,0.34463,1,1,1308,"Very Natural Thing, A (1974)",1-Jan-74,"http://us.imdb.com/M/title-exact?Very%20Natural%20Thing,%20A%20(1974)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.40861,0.50122,1,3,1309,"Walk in the Sun, A (1945)",1-Jan-45,"http://us.imdb.com/M/title-exact?Walk%20in%20the%20Sun,%20A%20(1945)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.27679,0.63643,16,2.5,1310,Waiting to Exhale (1995),15-Jan-96,http://us.imdb.com/M/title-exact?Waiting%20to%20Exhale%20(1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.61876,0.58483,7,3,1311,"Pompatus of Love, The (1996)",26-Jul-96,"http://us.imdb.com/M/title-exact?Pompatus%20of%20Love,%20The%20(1996)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.51503,0.40193,14,3.1429,1312,Palmetto (1998),20-Feb-98,http://us.imdb.com/M/title-exact?Palmetto+(1998),0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
0.44141,0.67272,11,2.4545,1313,Surviving the Game (1994),1-Jan-94,http://us.imdb.com/M/title-exact?Surviving%20the%20Game%20(1994),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.4867,0.33614,23,3.1304,1314,Inventing the Abbotts (1997),4-Apr-97,http://us.imdb.com/M/title-exact?Inventing%20the%20Abbotts%20%281997%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.17843,0.50726,7,2.7143,1315,"Horse Whisperer, The (1998)",25-Dec-97,http://us.imdb.com/M/title-exact?imdb-title-119314,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.3184,0.55855,4,2,1316,"Journey of August King, The (1995)",22-Mar-96,"http://us.imdb.com/M/title-exact?Journey%20of%20August%20King,%20The%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.13802,0.68437,3,1.3333,1317,Catwalk (1995),7-Jun-96,http://us.imdb.com/Title?Catwalk+(1995/I),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.22993,0.62959,4,1.75,1318,"Neon Bible, The (1995)",1-Mar-96,"http://us.imdb.com/M/title-exact?Neon%20Bible,%20The%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.15939,0.53495,1,1,1319,Homage (1995),3-May-96,http://us.imdb.com/M/title-exact?Homage%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.35873,0.30948,2,2.5,1320,Open Season (1996),10-May-96,http://us.imdb.com/Title?Open+Season+(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.38996,0.43392,6,2.3333,1321,Metisse (Caf_ au Lait) (1993),1-Jan-93,http://us.imdb.com/Title?M%E9tisse+(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.39131,0.53352,3,2.6667,1322,"Wooden Man's Bride, The (Wu Kui) (1994)",1-Jan-94,http://us.imdb.com/M/title-exact?Wu%20Kui%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.2996,0.66912,5,2.4,1323,Loaded (1994),12-Apr-96,http://us.imdb.com/M/title-exact?Loaded%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.11473,0.57177,1,1,1324,August (1996),12-Apr-96,http://us.imdb.com/M/title-exact?August%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.60853,0.4645,6,3.3333,1325,Boys (1996),10-May-96,http://us.imdb.com/M/title-exact?Boys%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.42525,0.60473,3,2.3333,1326,Captives (1994),16-Sep-94,http://us.imdb.com/Title?Captives+(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.47142,0.36206,6,3.1667,1327,Of Love and Shadows (1994),10-May-96,http://us.imdb.com/M/title-exact?Of%20Love%20and%20Shadows%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.13638,0.50309,1,1,1328,"Low Life, The (1994)",10-May-96,"http://us.imdb.com/Title?Low+Life,+The+(1994/I)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.50159,0.40956,4,2.5,1329,An Unforgettable Summer (1994),1-Jan-94,http://us.imdb.com/Title?Un+%E9t%E9+inoubliable+(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.55259,0.49999,4,3,1330,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",1-Jan-95,http://us.imdb.com/M/title-exact?Last%20Klezmer%3A%20Leopold%20Kozlowski%2C%20His%20Life%20and%20Music%2C%20The%20%281995%29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.28899,0.47745,2,2,1331,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),1-Jan-93,http://us.imdb.com/M/title-exact?En%20compagnie%20d'Antonin%20Artaud%20(1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.51663,0.58528,5,2.8,1332,Midnight Dancers (Sibak) (1994),1-Jan-94,http://us.imdb.com/M/title-exact?Sibak%20(1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.12825,0.76296,2,1,1333,Somebody to Love (1994),14-Jun-96,http://us.imdb.com/Title?Somebody+to+Love+(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.32531,0.6567,11,2.6364,1334,American Buffalo (1996),13-Sep-96,http://us.imdb.com/M/title-exact?American%20Buffalo%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.43828,0.60225,10,1.8,1335,Kazaam (1996),17-Jul-96,http://us.imdb.com/M/title-exact?Kazaam%20(1996),0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0.34757,0.26406,9,2.3333,1336,Larger Than Life (1996),1-Nov-96,http://us.imdb.com/M/title-exact?Larger%20Than%20Life%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.27483,0.28801,4,2.25,1337,Two Deaths (1995),9-Aug-96,http://us.imdb.com/Title?Two+Deaths+(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.10398,0.54198,1,1,1338,Stefano Quantestorie (1993),1-Jan-93,http://us.imdb.com/M/title-exact?Stefano%20Quantestorie%20%281993%29,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0.10102,0.54864,1,1,1339,"Crude Oasis, The (1995)",1-Jan-95,"http://us.imdb.com/M/title-exact?Crude%20Oasis,%20The%20(1995)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.13482,0.57114,1,1,1340,Hedd Wyn (1992),1-Jan-92,http://us.imdb.com/M/title-exact?Hedd%20Wyn%20(1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.40986,0.51586,2,2.5,1341,"Convent, The (Convento, O) (1995)",14-Jun-96,"http://us.imdb.com/M/title-exact?Convento,%20O%20(1995)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.063502,0.56455,1,1,1342,Lotto Land (1995),1-Jan-95,http://us.imdb.com/M/title-exact?Lotto%20Land%20(1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.46906,0.54421,5,3.2,1343,"Story of Xinghua, The (1993)",1-Jan-93,"http://us.imdb.com/M/title-exact?Story%20of%20Xinghua,%20The%20(1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.22663,0.57702,2,2,1344,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",1-Jan-94,http://us.imdb.com/M/title-exact?Tianguo%20Niezi%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.41816,0.43054,5,2.4,1345,Dingo (1992),1-Jan-92,http://us.imdb.com/M/title-exact?Dingo%20(1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.50291,0.5037,4,2.75,1346,"Ballad of Narayama, The (Narayama Bushiko) (1958)",1-Jan-58,http://us.imdb.com/M/title-exact?Narayama%20Bushiko%20%281958%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.12184,0.55319,1,1,1347,Every Other Weekend (1990),1-Jan-90,http://us.imdb.com/Title?Un+week-end+sur+deux+(1990),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.19575,0.61756,1,1,1348,Mille bolle blu (1993),1-Jan-93,http://us.imdb.com/M/title-exact?Mille%20bolle%20blu%20(1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.21815,0.56733,2,1.5,1349,Crows and Sparrows (1949),1-Jan-49,http://us.imdb.com/Title?Wuya+yu+maque+(1949),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.21757,0.48622,3,2,1350,Lover's Knot (1996),12-Jul-96,http://us.imdb.com/M/title-exact?Lover's%20Knot%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0786,0.52666,1,1,1351,Shadow of Angels (Schatten der Engel) (1976),1-Jan-76,http://us.imdb.com/M/title-exact?Schatten%20der%20Engel%20(1976),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.55575,0.27259,5,2.6,1352,1-900 (1994),1-Jan-94,http://us.imdb.com/M/title-exact?06%20(1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.1135,0.51726,2,1,1353,Venice/Venice (1992),1-Jan-92,http://us.imdb.com/M/title-exact?Venice/Venice%20(1992),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.55002,0.47099,6,2.6667,1354,Infinity (1996),4-Oct-96,http://us.imdb.com/M/title-exact?Infinity%20(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.57661,0.21639,3,2.6667,1355,Ed's Next Move (1996),4-Oct-96,http://us.imdb.com/M/title-exact?Ed%27s%20Next%20Move%20%281996%29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.48353,0.62676,3,2.6667,1356,For the Moment (1994),1-Jan-94,http://us.imdb.com/M/title-exact?For%20the%20Moment%20(1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.61038,0.4179,2,3,1357,The Deadly Cure (1996),16-Sep-96,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12927,0.7031,2,1,1358,Boys in Venice (1996),24-Sep-96,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.11135,0.58174,2,1.5,1359,"Sexual Life of the Belgians, The (1994)",1-Jan-94,"http://us.imdb.com/M/title-exact?Vie%20sexuelle%20des%20Belges,%20La%20(1994)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.61695,0.2379,3,2.6667,1360,"Search for One-eye Jimmy, The (1996)",1-Jan-96,"http://us.imdb.com/M/title-exact?Search%20for%20One-eye%20Jimmy,%20The%20(1996)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16402,0.54173,2,2,1361,American Strays (1996),13-Sep-96,http://us.imdb.com/M/title-exact?American%20Strays%20(1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25171,0.53783,1,1,1362,"Leopard Son, The (1996)",27-Sep-96,"http://us.imdb.com/M/title-exact?Leopard%20Son,%20The%20(1996)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.11228,0.56557,1,1,1363,Bird of Prey (1996),4-Oct-96,http://us.imdb.com/M/title-exact?Bird%20of%20Prey%20(1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12945,0.58752,2,1.5,1364,Johnny 100 Pesos (1993),1-Jan-93,http://us.imdb.com/M/title-exact?Johnny%20100%20Pesos%20(1993),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.061705,0.56312,1,1,1365,JLG/JLG - autoportrait de d_cembre (1994),1-Jan-94,http://us.imdb.com/M/title-exact?JLG/JLG%20-%20autoportrait%20de%20d%E9cembre%20%281994%29,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0.75788,0.47616,5,4.2,1366,Faust (1994),1-Jan-94,http://us.imdb.com/M/title-exact?Faust%20%281994%29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.72077,0.46051,6,3.6667,1367,Mina Tannenbaum (1994),1-Jan-94,http://us.imdb.com/M/title-exact?Mina%20Tannenbaum%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.61176,0.53952,4,2.75,1368,"Forbidden Christ, The (Cristo proibito, Il) (1950)",1-Jan-50,http://us.imdb.com/M/title-exact?Cristo%20proibito%2C%20Il%20%281950%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.34849,0.59172,3,2.6667,1369,I Can't Sleep (J'ai pas sommeil) (1994),1-Jan-94,http://us.imdb.com/M/title-exact?J'ai%20pas%20sommeil%20(1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.13678,0.51002,2,1.5,1370,"Machine, The (1994)",1-Jan-94,"http://us.imdb.com/M/title-exact?Machine,%20La%20(1994)",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0.72143,0.6175,3,3,1371,"Stranger, The (1994)",1-Jan-94,"http://us.imdb.com/Title?Stranger,+The+(1994/II)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.10926,0.57307,1,1,1372,Good Morning (1971),4-Feb-71,http://us.imdb.com/M/title-exact?Good%20Morning%20(1971),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.13528,0.59352,2,1,1373,Falling in Love Again (1980),1-Jan-80,http://us.imdb.com/M/title-exact?Falling%20in%20Love%20Again%20(1980),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.61439,0.59212,10,3.6,1374,"Cement Garden, The (1993)",1-Jan-93,"http://us.imdb.com/M/title-exact?Cement%20Garden,%20The%20(1993)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.27773,0.38895,7,2.1429,1375,Meet Wally Sparks (1997),31-Jan-97,http://us.imdb.com/M/title-exact?Meet%20Wally%20Sparks%20(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2932,0.52563,4,3.25,1376,Hotel de Love (1996),7-Feb-97,http://us.imdb.com/M/title-exact?Hotel%20de%20Love%20(1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.23792,0.62948,5,2.2,1377,Rhyme & Reason (1997),5-Mar-97,http://us.imdb.com/M/title-exact?Rhyme%20%26%20Reason%20(1997),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.4421,0.47123,7,2.8571,1378,Love and Other Catastrophes (1996),28-Mar-97,http://us.imdb.com/M/title-exact?Love%20and%20Other%20Catastrophes%20%281996%29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.32993,0.31835,6,2.3333,1379,Hollow Reed (1996),2-May-97,http://us.imdb.com/Title?Hollow+Reed+(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.33525,0.58623,8,3.25,1380,Losing Chase (1996),1-Jan-96,http://us.imdb.com/M/title-exact?Losing%20Chase%20%281996%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.14788,0.56268,4,2,1381,"Bonheur, Le (1965)",16-May-97,http://us.imdb.com/M/title-exact?Bonheur%2C%20Le%20%281965%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.10839,0.60689,6,2,1382,"Second Jungle Book: Mowgli & Baloo, The (1997)",16-May-97,http://us.imdb.com/M/title-exact?Second%20Jungle%20Book%3A%20Mowgli%20%26%20Baloo%2C%20The%20%281997%29,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.095358,0.56448,3,1.6667,1383,Squeeze (1996),13-Jun-97,http://us.imdb.com/M/title-exact?Squeeze%20%281996%29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.30722,0.56957,5,2.8,1384,Roseanna's Grave (For Roseanna) (1997),20-Jun-97,http://us.imdb.com/M/title-exact?Roseanna%27s+Grave+(1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.5951,0.17229,6,2.6667,1385,Tetsuo II: Body Hammer (1992),20-Jun-97,http://us.imdb.com/M/title-exact?Tetsuo+II%3A+Body+Hammer+(1992),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.13075,0.70093,3,2,1386,Fall (1997),27-Jun-97,http://us.imdb.com/M/title-exact?Fall+(1997),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.52831,0.50776,6,3.3333,1387,Gabbeh (1996),27-Jun-97,http://us.imdb.com/M/title-exact?Gabbeh+(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.28601,0.48985,3,3,1388,Mondo (1996),27-Jun-97,http://us.imdb.com/M/title-exact?Mondo+(1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
